x_1 x_2 v_1 v_2 r1 r2 height x0_bias y0_bias
1.4177 2.35223 0.149243 -0.440019 0.00225505 -1.30634 0 0 0
1.60796 1.95752 -0.109529 -0.195321 0.915591 1.06771 0 0 0
1.47134 1.87194 -0.158161 0.00982684 1.5808 -0.282535 0 0 0
1.28811 1.84094 0.187691 -0.26274 -0.733817 0.822244 0 0 0
1.48287 1.46429 -0.0508599 -0.664697 -0.167334 -0.820817 0 0 0
1.19936 1.15793 -0.143208 0.127234 2.17388 -0.291696 0 0 0
1.14905 1.80035 0.0255611 0.652958 0.764218 1.44258 0 0 0
1.13859 2.08282 -0.0266416 0.02947 0.21368 -0.0161701 0 0 0
1.32169 1.82591 0.141179 -0.274849 -0.0718688 -1.53518 0 0 0
1.5032 1.80954 0.214398 0.224858 0.205117 2.30551 0 0 0
1.48028 1.76545 0.3067 -0.692102 -1.85003 0.100872 0 0 0
1.39881 1.53838 -0.266481 0.0894009 -0.128825 1.56859 0 0 0
1.24108 1.66142 0.18554 0.244643 -0.741462 0.379914 0 0 0
1.50666 1.99388 0.359641 0.305274 1.39906 1.32419 0 0 0
1.69359 2.05837 0.285087 0.272902 -0.240395 1.07825 0 0 0
1.8185 1.98635 -0.074976 -0.0708184 2.08894 -0.226871 0 0 0
1.76812 1.82499 0.151386 0.171662 0.32083 -1.31197 0 0 0
1.95034 1.92307 -0.0340734 -0.132145 -0.125704 -0.337417 0 0 0
1.6113 1.53243 -0.636933 -0.412853 0.745977 2.52335 0 0 0
1.34254 1.53278 0.322799 0.482816 0.660271 0.911242 0 0 0
1.40268 2.00149 0.156271 0.127063 0.993653 -1.70046 0 0 0
1.61974 2.06808 0.144756 -0.198009 0.322547 -1.5386 0 0 0
1.86732 1.7401 0.0333586 -0.283803 -2.803 -0.0185824 0 0 0
1.61701 1.37218 -0.184207 -0.11718 -0.667226 1.13757 0 0 0
1.42312 1.35262 0.242279 0.283542 -0.201927 0.144188 0 0 0
1.63391 1.52755 0.5014 0.380693 -0.0871779 -0.909823 0 0 0
1.75665 1.84568 0.0369644 0.143022 -1.00878 1.03746 0 0 0
1.45577 2.05599 -0.244204 0.219656 1.30268 -1.05168 0 0 0
1.16852 2.06924 0.140399 -0.144812 -1.6521 -1.73934 0 0 0
1.2679 2.13194 0.120667 -0.129072 1.71184 1.15473 0 0 0
1.28693 2.12629 -0.00825153 -0.210288 1.25846 -1.33802 0 0 0
1.15574 1.71796 0.00638364 -0.171967 0.48117 0.289977 0 0 0
1.38898 1.5127 0.146318 -0.118601 -0.13133 -2.16501 0 0 0
1.46257 1.61931 -0.160538 -0.198872 -0.866908 0.129497 0 0 0
1.49126 1.65195 0.0461657 0.284998 1.66826 1.65823 0 0 0
1.76741 1.81285 -0.00942435 0.208019 -0.687927 -1.50899 0 0 0
1.75744 2.17545 -0.0527525 0.408556 0.583727 1.40736 0 0 0
1.45254 2.13769 -0.240397 -0.407967 -0.493618 0.609442 0 0 0
1.33914 1.67333 0.243924 -0.44346 -0.658973 -0.420355 0 0 0
1.44113 1.64911 0.311419 0.200269 1.44399 0.578909 0 0 0
1.68403 1.96642 -0.143205 0.0173354 -0.701978 1.18544 0 0 0
1.69641 1.7056 0.578434 -0.138258 -1.41626 -0.388821 0 0 0
1.86951 1.70224 -0.471011 0.237278 0.237446 -0.385475 0 0 0
1.56722 2.00989 -0.192432 0.326812 -0.973118 -0.14524 0 0 0
1.2886 2.12256 -0.298781 0.107797 0.250034 0.566707 0 0 0
1.48406 1.75037 0.217529 -0.485425 0.074805 0.215974 0 0 0
1.58079 1.44164 0.0314082 0.0556068 -0.442052 1.1952 0 0 0
1.83936 1.57659 0.40146 -0.187145 0.427116 0.814068 0 0 0
1.99408 1.55985 -0.197734 0.107764 -0.820784 -0.482783 0 0 0
1.77733 1.34195 0.126839 0.0959118 -0.0151163 -0.0389125 0 0 0
1.51765 1.63428 -0.0900006 0.630541 0.961766 -0.440372 0 0 0
1.66254 2.01449 -0.1226 -0.0148795 0.153943 1.01814 0 0 0
1.49806 1.69383 -0.214265 -0.576934 -1.92804 -1.3769 0 0 0
1.53481 1.19838 0.16691 -0.438808 1.23276 0.553414 0 0 0
1.41168 1.45142 0.019931 0.805216 1.30635 0.819961 0 0 0
1.53876 2.08902 0.0321595 0.162179 -0.910405 -0.0100946 0 0 0
1.63681 2.0293 0.302772 -0.219343 1.03262 -2.44294 0 0 0
1.66826 1.68397 -0.458078 -0.489825 -1.43191 0.0285617 0 0 0
1.08238 1.51668 -0.265272 0.263448 -0.201539 -0.761137 0 0 0
1.12703 2.03854 0.238462 0.228244 0.816772 0.654074 0 0 0
1.26216 2.11167 0.109001 -0.56562 -1.17207 1.28558 0 0 0
1.135 1.90977 -0.100052 0.0286639 1.77499 -1.43546 0 0 0
0.98003 1.78758 -0.21519 0.0646436 0.950049 -1.48906 0 0 0
0.717983 1.86387 -0.272785 0.0627564 -0.886838 -0.849575 0 0 0
0.905694 1.95276 0.303814 0.477109 1.8297 -0.58366 0 0 0
1.36147 2.25986 0.437547 0.201363 0.490403 -0.0972176 0 0 0
1.75222 1.97925 -0.0333383 -0.375731 -0.699449 -1.55877 0 0 0
1.38177 1.82662 -0.526921 0.231398 1.87146 1.014 0 0 0
1.38974 2.22957 0.325947 0.231489 0.101626 0.726634 0 0 0
1.65623 2.21976 0.236444 0.0024668 0.148143 1.55499 0 0 0
1.72517 2.07076 -0.0558778 -0.138112 1.41326 0.946567 0 0 0
1.44244 1.6049 -0.0528139 -0.411037 1.74672 0.681185 0 0 0
1.40506 1.6236 -0.0592119 0.431066 -0.0724136 -0.0402231 0 0 0
1.71099 1.69586 0.460722 -0.0134269 -0.00565278 -0.495722 0 0 0
1.7976 1.53503 -0.217574 0.0873087 -2.15208 -0.449627 0 0 0
1.38338 1.50932 -0.377212 -0.22047 -1.18424 0.780831 0 0 0
1.27826 1.62139 0.242354 0.511766 0.776472 -1.25038 0 0 0
1.7137 2.0532 0.277514 0.0503359 -1.21808 -2.07024 0 0 0
1.73091 2.39663 -0.111154 0.163963 0.0677584 0.540268 0 0 0
1.66834 2.25343 0.103546 -0.50468 -0.6531 0.441733 0 0 0
1.27224 1.66014 -0.350856 -0.675309 0.216585 -1.02476 0 0 0
1.12254 1.21368 0.0834349 0.0696472 0.699968 0.668756 0 0 0
1.29435 1.69203 0.305114 0.415465 -2.24268 -0.786342 0 0 0
1.4769 2.05619 0.488227 0.0974159 0.827102 -0.376736 0 0 0
1.49155 1.91486 -0.102274 -0.420593 0.561471 0.190291 0 0 0
1.32947 1.55756 -0.000653257 -0.571884 -0.750915 0.214718 0 0 0
1.50676 1.6223 0.40982 0.718848 -0.682074 -0.612575 0 0 0
1.63143 1.73871 -0.14626 0.0125383 -0.429993 0.62557 0 0 0
1.52209 1.67978 0.410174 -0.354751 0.883779 1.72984 0 0 0
1.75105 1.48207 0.255428 0.00624848 0.563947 -0.584059 0 0 0
1.74668 1.86576 -0.155502 0.336412 -1.16896 -0.0747511 0 0 0
1.45844 1.92859 0.178209 0.0706209 1.15101 1.63494 0 0 0
1.54479 2.07062 0.13037 -0.0963341 -0.130562 1.40101 0 0 0
1.78866 2.12397 0.423381 -0.373417 1.04962 -1.83519 0 0 0
1.80955 1.91418 -0.100426 0.136387 2.60038 -0.362789 0 0 0
1.31027 2.03529 -0.317149 0.0446587 0.824226 0.243302 0 0 0
1.30985 1.63666 0.0881333 -0.723829 0.541306 0.483276 0 0 0
1.78368 1.08978 0.623689 -0.0994044 -1.53269 0.903926 0 0 0
1.79015 1.08373 -0.178953 -0.0203636 -1.27893 0.466331 0 0 0
1.54982 1.44578 -0.175516 0.615442 0.109871 0.756713 0 0 0
1.24766 1.9893 0.163282 0.169712 0.654033 0.779912 0 0 0
1.45673 1.93826 0.596508 -0.0506977 -0.632983 -0.651846 0 0 0
1.7242 2.13083 -0.434097 0.237283 -0.241776 0.528349 0 0 0
1.43073 2.06755 0.196534 -0.639889 -0.00225313 -0.183728 0 0 0
1.73951 1.69141 0.152077 -0.108473 1.07553 -0.0633815 0 0 0
1.6815 1.63348 -0.317497 -0.0585503 -1.02609 -1.10345 0 0 0
1.35897 1.66534 -0.191844 -0.241208 0.00518185 0.0725975 0 0 0
1.03908 1.46352 -0.0753696 0.352677 0.190517 -1.52197 0 0 0
1.08418 1.74951 0.370865 0.236936 0.371764 0.736733 0 0 0
1.45099 2.14957 0.466454 0.32767 -0.0385749 -0.448432 0 0 0
1.5548 1.98154 -0.290288 -0.30161 0.71379 -1.86775 0 0 0
1.53156 1.74429 0.290631 -0.226961 1.07449 -0.751779 0 0 0
1.84509 1.6959 -0.299445 0.140104 -1.20283 1.70017 0 0 0
1.30934 1.83002 -0.307761 0.0694975 0.090014 -0.707317 0 0 0
1.28705 2.00515 0.314953 0.192448 -0.803226 0.27218 0 0 0
1.43037 1.94692 -0.00925394 -0.31267 1.33677 -1.38312 0 0 0
1.09284 1.63646 -0.0801536 -0.413531 1.12089 0.0957657 0 0 0
1.41756 1.0167 1.00637 -0.364815 0.531362 0.187563 0 0 0
1.78547 1.21013 -0.15905 0.245098 -0.52776 0.434326 0 0 0
1.69834 1.3974 -0.0317672 0.452972 0.784538 2.72283 0 0 0
1.64807 1.86697 -0.088223 0.241219 0.37816 0.168817 0 0 0
1.35734 1.88079 -0.336914 -0.0957344 1.07845 -0.738728 0 0 0
1.36337 1.54094 0.0766715 -0.181507 -0.140576 -0.0486552 0 0 0
1.2969 1.66506 0.237941 0.0636357 -0.799115 -0.420245 0 0 0
1.67615 1.91902 0.318883 0.240645 -1.93984 -0.756858 0 0 0
1.40757 1.97072 -0.385356 -0.173 0.920534 -1.07005 0 0 0
1.23453 1.64887 -0.395802 -0.685806 -2.42895 0.170139 0 0 0
0.993725 1.4919 0.122545 -0.00677736 -0.280497 0.11675 0 0 0
1.3621 1.68127 0.47367 0.25607 0.0130036 -0.0552761 0 0 0
1.62353 1.85831 -0.149448 0.187104 -0.535916 1.03279 0 0 0
1.51029 1.97459 0.161049 -0.399187 0.676698 0.576931 0 0 0
1.54457 1.76585 0.0137344 -0.0754067 -0.637908 -0.686342 0 0 0
1.64936 1.86407 0.0434069 0.0622906 1.87262 0.907218 0 0 0
1.59246 1.86402 0.0190835 0.0594585 1.37513 0.0113673 0 0 0
1.61243 1.87847 -0.0267878 -0.0850632 -0.233079 -0.212748 0 0 0
1.63657 1.8395 0.121905 0.337205 -0.592817 2.68615 0 0 0
1.783 1.93912 0.211535 -0.34828 -1.29735 -0.939767 0 0 0
1.48638 1.94508 -0.442638 0.439012 -0.0882398 1.59592 0 0 0
1.26464 2.03483 -0.0147818 -0.302205 -0.656659 -1.05336 0 0 0
1.33312 1.86835 -0.222144 -0.158714 -0.390848 -0.170537 0 0 0
1.32769 1.65625 0.371228 -0.257491 -1.13366 0.106712 0 0 0
1.591 1.67255 0.113555 -0.157394 0.162959 -0.34869 0 0 0
1.66375 1.89427 -0.368106 0.342538 0.52083 2.2486 0 0 0
1.28368 1.90314 -0.193842 -0.173958 0.160613 0.816465 0 0 0
1.1257 1.64783 -0.0655217 -0.0576339 2.47756 -0.537553 0 0 0
1.39193 1.69123 0.243788 0.345342 -0.560831 -0.2572 0 0 0
1.70139 2.29593 -0.00169193 0.760457 1.1278 -1.8846 0 0 0
1.26028 2.93654 -0.586169 0.123819 1.63318 -0.513519 0 0 0
0.943563 2.90436 0.203367 -0.149996 1.65084 0.658055 0 0 0
1.37041 2.57942 0.430625 -0.751805 -0.313759 -0.117496 0 0 0
1.54132 2.03824 0.155695 -0.290226 0.683153 -0.220477 0 0 0
1.46963 1.73953 0.172049 0.238805 -0.820465 1.17403 0 0 0
1.54612 2.05351 0.0129362 0.00067607 -0.091182 -1.30426 0 0 0
1.89317 1.93975 0.218132 0.0106621 0.503625 1.40307 0 0 0
1.84651 1.88911 -0.557334 -0.142484 -0.717124 1.4438 0 0 0
1.42177 1.7213 -0.304776 -0.496364 0.65723 -0.908142 0 0 0
1.21631 1.61582 -0.315404 0.18603 1.53979 -0.702814 0 0 0
1.20599 1.808 0.229251 -0.307187 0.223135 -1.13286 0 0 0
1.14275 1.77894 -0.553308 0.0534055 -0.169852 -0.798518 0 0 0
1.00863 1.84439 -0.271531 0.165172 -0.023869 1.13912 0 0 0
1.03939 1.96533 0.324367 -0.0367256 -0.392192 -0.609812 0 0 0
1.34021 1.99912 0.342764 0.0876878 -0.279504 0.309806 0 0 0
1.47951 2.15553 0.139815 -0.0987373 -0.788083 0.423599 0 0 0
1.73714 2.1432 0.349537 -0.356451 0.45616 -0.284277 0 0 0
1.57697 1.65499 -0.374139 -0.402038 0.0475234 0.269347 0 0 0
1.57628 1.3385 0.285605 0.0827488 1.51919 0.503953 0 0 0
1.66672 1.57741 0.00983816 0.182263 0.0885021 1.12886 0 0 0
1.38921 1.58596 -0.33341 0.0309577 0.0298205 -1.21662 0 0 0
1.44195 1.85747 0.568643 0.369882 -0.811495 0.0516192 0 0 0
2.04566 1.98341 0.12589 -0.337198 -1.0492 -1.44023 0 0 0
1.93115 1.80425 -0.0702117 0.146939 -0.317348 0.493604 0 0 0
1.7784 1.82854 -0.245322 -0.400146 0.818344 -1.18833 0 0 0
1.62657 1.69142 -0.142512 0.632109 2.01198 -0.329208 0 0 0
1.19828 2.00118 -0.057263 -0.0417703 -0.731038 -0.153232 0 0 0
1.17748 1.99405 -0.0523776 0.00253257 1.47249 1.52825 0 0 0
1.3237 2.04234 0.883698 -0.107437 -1.17503 -1.41431 0 0 0
1.82862 2.1045 0.0841848 0.18901 2.47522 -0.559847 0 0 0
1.81869 2.09625 -0.0666319 -0.0969327 -0.0574803 1.23126 0 0 0
1.51816 1.9775 -0.465792 -0.2525 0.810349 1.02343 0 0 0
1.51474 1.72702 -0.201686 0.0859027 -0.0686601 -0.96354 0 0 0
1.35598 1.80867 -0.234036 -0.209639 0.517097 -0.884896 0 0 0
1.35805 1.70692 0.492714 -0.135933 -1.98891 1.71359 0 0 0
1.48866 1.65989 -0.395696 0.242765 0.548937 -2.63115 0 0 0
1.4645 1.9177 0.219708 -0.14608 -1.3732 -1.00318 0 0 0
1.58463 1.89368 0.354108 0.103889 -1.79533 2.27617 0 0 0
1.93727 1.88025 -0.0946873 -0.289058 1.07387 -0.270137 0 0 0
1.46444 1.78048 -0.599228 0.0431396 1.87603 1.43279 0 0 0
0.705677 1.77939 -0.638487 0.472641 0.613974 0.662844 0 0 0
0.465117 2.05754 0.0420465 -0.0163764 1.74723 0.599451 0 0 0
0.435835 2.01125 0.0459307 0.141615 0.281226 0.0872324 0 0 0
0.767694 1.46212 1.07885 -0.572333 -1.61972 -0.61013 0 0 0
1.94385 1.01649 1.48332 -0.153325 -2.29583 -0.221843 0 0 0
2.59184 1.40719 0.267127 0.905507 1.10277 0.46694 0 0 0
2.27702 1.87794 -0.744029 0.081017 2.04863 -1.2714 0 0 0
1.69716 1.8227 -0.342986 -0.0698324 1.77344 1.0609 0 0 0
1.19947 1.92035 -0.364064 0.137161 -0.561503 -1.51287 0 0 0
0.888671 1.93218 -0.1649 -0.208334 0.578284 0.948504 0 0 0
1.29753 1.66823 0.886938 -0.461377 -1.05181 -0.177496 0 0 0
1.91221 1.71995 0.143427 -0.0235721 0.928194 0.812783 0 0 0
1.72856 1.64787 -0.174549 0.0352581 -1.90312 0.326091 0 0 0
1.37319 1.79083 -0.118752 0.0634134 -0.574774 -0.00532515 0 0 0
1.3265 1.90946 -0.295165 0.0720927 0.46142 2.27317 0 0 0
1.26763 2.00382 0.418417 0.26266 -0.538088 -1.20575 0 0 0
1.54835 1.8421 0.207229 -0.142589 1.55869 2.0816 0 0 0
1.50908 1.68483 -0.284086 -0.219207 -1.07953 -1.52828 0 0 0
1.311 1.6152 -0.0608047 -0.00493004 0.436201 -1.33789 0 0 0
1.40989 1.66679 0.0821651 0.0685208 -1.47286 0.394334 0 0 0
1.73461 1.61408 0.242832 0.142875 1.61168 -2.18844 0 0 0
1.84792 1.46416 -0.179381 -0.0439577 -0.783845 -0.206572 0 0 0
1.57663 1.53589 -0.252032 0.0290575 0.357795 -0.324842 0 0 0
1.25971 1.83953 -0.214158 0.440308 -1.5392 -0.102832 0 0 0
1.17471 2.01292 -0.146263 -0.0355177 -0.094903 -0.237772 0 0 0
1.54126 1.69942 0.427723 -0.586877 1.7501 0.371891 0 0 0
1.51016 1.43323 -0.516163 -0.296101 -0.0977687 -1.0405 0 0 0
1.31325 1.70656 -0.0124013 0.288479 -1.5062 1.39923 0 0 0
1.4326 2.03506 0.266826 0.276318 0.0192556 -1.51878 0 0 0
1.87516 2.0991 0.270909 0.30986 0.519511 0.573646 0 0 0
1.98118 2.00583 0.0782149 -0.303788 0.681547 -3.21036 0 0 0
2.08786 1.80803 0.156398 -0.175373 1.08037 -0.0133739 0 0 0
2.24125 1.69704 -0.311576 -0.0800392 -0.0331891 -0.915084 0 0 0
2.3409 1.90924 0.0308122 0.163454 -0.312736 0.929168 0 0 0
2.27018 2.0955 -0.532694 -0.109881 0.765133 -0.48922 0 0 0
1.85326 1.92242 -0.590159 -0.352416 -1.43843 -0.223519 0 0 0
1.57197 1.49388 -0.203394 -0.16033 -0.681124 -0.351953 0 0 0
1.55628 1.5481 0.101761 -0.264148 -0.559849 0.415587 0 0 0
1.69886 1.22475 0.124665 -0.139037 0.104909 0.886054 0 0 0
1.81987 1.41987 0.52109 0.177684 0.498688 -0.37531 0 0 0
1.87402 1.77377 -0.0767835 0.433237 1.42285 1.21762 0 0 0
1.85729 2.07312 -0.350766 0.00783796 -0.937078 -0.0292204 0 0 0
1.68463 2.12331 -0.231822 0.133552 -0.360579 -1.75358 0 0 0
1.54668 2.16169 0.0245237 -0.245072 -0.460839 -0.387889 0 0 0
1.69204 1.47108 0.204186 -0.761313 0.71404 0.14579 0 0 0
2.07209 1.31311 -0.110767 0.508845 1.021 -1.71138 0 0 0
1.84129 1.64653 -0.164253 0.108858 -0.523623 -0.776647 0 0 0
1.6705 1.85537 -0.110256 0.0650184 0.61855 -0.445094 0 0 0
1.58606 2.04353 -0.0165883 -0.171602 -0.376836 1.08419 0 0 0
1.68599 1.67114 -0.0789313 -0.236202 0.359162 -1.03991 0 0 0
1.608 1.61295 -0.544623 -0.0169123 -2.32039 1.66502 0 0 0
1.38179 1.75126 0.382987 0.0440906 -1.37689 -1.95162 0 0 0
1.68609 1.8922 0.238294 0.340038 0.0803113 -0.420499 0 0 0
1.54761 1.76672 -0.203802 -0.20484 0.534847 -1.86552 0 0 0
1.59127 1.8134 -0.0968464 -0.0336095 -0.355729 -1.37448 0 0 0
1.42232 1.85172 0.00824115 0.108387 1.10522 1.84733 0 0 0
1.40165 1.49768 0.160231 -0.696751 0.756949 0.368461 0 0 0
1.04685 1.28168 -0.364917 0.00328363 -2.24329 -1.41215 0 0 0
0.773806 1.45524 0.140397 0.261938 0.75273 0.616963 0 0 0
0.989607 1.81663 0.462027 0.355675 -0.242392 0.0869696 0 0 0
1.68607 1.92402 0.751282 -0.0617194 -0.255106 0.383643 0 0 0
2.11128 1.78308 -0.139641 -0.454402 0.639267 -0.759204 0 0 0
1.96455 1.62473 -0.227487 -0.555743 -1.27928 -1.2094 0 0 0
1.51667 1.49458 -0.51742 -0.0484582 0.199685 0.108738 0 0 0
1.20124 1.75308 -0.127154 0.407436 0.62274 -1.24149 0 0 0
1.28188 1.95743 -0.20185 -0.406223 -0.104857 0.418365 0 0 0
1.41399 1.62402 0.241361 -0.397169 -0.622214 -2.09884 0 0 0
1.58734 1.58674 0.117045 0.0310499 0.319346 0.948988 0 0 0
1.56718 1.69781 -0.347521 -0.0133265 -0.534371 -1.38554 0 0 0
1.21354 1.87279 -0.37373 0.0620908 -0.686056 -0.307471 0 0 0
1.15944 1.5815 -0.0670085 -0.693024 -0.997409 -0.585527 0 0 0
1.14821 1.27899 0.399754 0.164838 0.763411 0.602877 0 0 0
1.50102 1.41176 0.363528 0.202632 -0.85008 0.406882 0 0 0
1.7245 1.98243 0.0887127 0.338693 -1.19076 -1.01506 0 0 0
1.41244 2.12759 -0.481718 0.251998 1.34781 -0.347704 0 0 0
1.27293 2.04705 0.323949 0.0595808 -0.942987 0.389833 0 0 0
1.28555 1.89239 -0.0340498 0.0912492 -0.719248 -0.109343 0 0 0
1.20141 1.97793 0.241359 -0.231496 -2.71551 -2.00302 0 0 0
1.67667 1.74182 0.350509 -0.0896657 0.49831 0.303934 0 0 0
1.62271 1.66544 -0.273378 0.050128 -1.96661 1.76168 0 0 0
1.32864 1.69646 0.0268876 0.083572 -0.880015 0.457841 0 0 0
1.43467 1.93193 0.36341 -0.276293 -1.91821 0.412155 0 0 0
1.38431 1.62789 -0.413715 -0.654226 2.34605 0.585511 0 0 0
1.3032 1.37944 -0.0120468 0.570089 1.882 1.449 0 0 0
1.48948 1.92646 0.227549 0.244051 -1.41044 -0.651603 0 0 0
1.76267 1.79572 0.345293 -0.112537 1.80242 -1.08279 0 0 0
1.98499 1.50069 0.619209 -0.571067 -0.432191 0.892732 0 0 0
1.97984 0.858447 -0.09743 -0.633628 -1.95744 -0.0491482 0 0 0
1.61033 1.03268 -0.426186 1.05531 0.565986 1.58267 0 0 0
1.29559 2.09153 -0.424489 0.845579 -0.528394 2.89493 0 0 0
0.949316 2.63233 0.0801669 0.191047 0.26253 1.36778 0 0 0
1.0163 2.63688 -0.217181 -0.0547402 0.677172 0.227437 0 0 0
1.13933 2.24046 0.564817 -0.54086 -0.911139 1.71021 0 0 0
1.71549 1.91043 0.278475 -0.157484 -3.04362 -0.20747 0 0 0
1.92808 1.76171 0.142654 -0.0205665 1.8256 -0.440196 0 0 0
1.76168 1.61761 -0.0983002 -0.140383 -1.19919 0.04727 0 0 0
1.58303 1.64148 -0.221596 0.105829 0.562043 -0.806889 0 0 0
1.42264 1.90471 -0.140199 -0.00266321 0.0795449 0.145529 0 0 0
1.37506 1.92803 0.141995 -0.0276276 0.624281 0.383088 0 0 0
1.49565 1.60597 0.152198 -0.197957 -0.690624 -0.25938 0 0 0
1.63589 1.46088 0.129188 0.280824 0.329113 2.059 0 0 0
1.82833 1.99207 -0.0795015 0.498222 2.64212 0.532748 0 0 0
1.7666 2.23887 0.0989113 0.195793 -0.0619729 1.35538 0 0 0
1.6368 2.12321 -0.51077 -0.488794 0.0362002 -0.207439 0 0 0
1.47827 1.61078 -0.0371899 -0.701064 -1.87055 -1.24252 0 0 0
1.1498 1.5884 -0.399536 0.279796 -0.570605 1.61533 0 0 0
1.37215 1.83003 0.3709 0.328024 -0.270831 0.379295 0 0 0
1.61976 1.91102 0.212116 -0.127618 -0.0766193 -0.88087 0 0 0
1.78376 1.76624 0.0414152 -0.0955628 -0.412373 0.942461 0 0 0
1.96427 1.92765 -0.122965 0.193919 0.911811 0.183181 0 0 0
1.78638 1.92224 -0.499577 -0.0429837 -2.27524 0.866551 0 0 0
1.304 1.66391 -0.488311 -0.181054 1.30105 0.270055 0 0 0
0.98853 1.61915 0.141164 0.0130012 -0.338961 -0.302792 0 0 0
0.734423 1.66149 -0.088056 -0.0526917 -1.59642 0.813354 0 0 0
0.814741 1.56226 0.111431 -0.168219 0.349104 -0.808309 0 0 0
1.14471 1.49832 0.35898 -0.0988229 0.0735815 0.55333 0 0 0
1.56724 1.47623 0.371807 0.209305 0.304983 0.0835821 0 0 0
1.82265 1.69822 0.383623 0.127311 -0.800162 -0.543647 0 0 0
1.97979 1.55562 -0.0415553 -0.144187 1.21605 -0.993533 0 0 0
1.55378 1.51308 -0.512561 -0.0346987 -1.34024 -0.412319 0 0 0
1.21339 1.66457 -0.328758 0.132607 -0.388002 -0.0100869 0 0 0
1.2842 1.52309 0.455411 -0.645534 0.265 0.221343 0 0 0
1.39569 1.29152 -0.512257 0.147445 0.242815 0.0969114 0 0 0
1.02418 1.50263 -0.059782 0.618657 2.00675 1.4173 0 0 0
1.0642 1.87646 0.551482 0.232762 1.12561 0.0868555 0 0 0
1.52886 1.87694 0.250857 -0.273475 -0.901676 -1.25794 0 0 0
1.70932 2.01436 0.317825 0.325831 0.270114 -0.677106 0 0 0
1.75756 2.2158 -0.045895 -0.242023 0.771085 0.0443702 0 0 0
1.63411 2.15364 -0.293087 0.0105715 0.62374 -0.512626 0 0 0
1.12713 1.98909 -0.543779 -0.808667 -1.55723 -0.407141 0 0 0
0.824222 1.60546 -0.029772 -0.215816 -0.771514 -0.417447 0 0 0
1.52402 1.64392 1.06749 -0.340605 -0.612347 0.68961 0 0 0
2.27652 1.46844 0.466119 0.239536 0.830684 0.0869202 0 0 0
2.01142 2.0167 -0.505833 0.402133 1.35187 -2.43053 0 0 0
1.68724 2.14728 0.213053 -0.403774 -0.993224 -1.61515 0 0 0
1.62557 1.8483 -0.457347 -0.450879 -0.646528 -1.28221 0 0 0
1.45041 1.50441 0.0267415 -0.16118 0.626487 -0.377441 0 0 0
1.6492 1.56913 0.408047 0.360446 -0.50731 -0.320462 0 0 0
1.63589 1.33123 -0.235071 -0.287027 0.436174 0.783182 0 0 0
1.55052 1.08559 0.354897 -0.417514 -0.489905 -0.160066 0 0 0
1.85606 0.982841 0.255394 0.161951 -0.286191 -1.1606 0 0 0
1.76179 1.61267 -0.420398 0.80923 -0.540966 -0.617619 0 0 0
1.44004 2.20186 -0.0648406 0.568202 0.839924 -0.97113 0 0 0
1.72509 2.30929 0.649556 -0.0629971 -0.37549 -1.43605 0 0 0
2.06281 1.95191 0.041513 -0.463302 -1.57746 0.297985 0 0 0
1.88201 1.56407 -0.355343 -0.451168 1.0849 -0.297315 0 0 0
1.47451 1.56923 -0.443354 0.0940972 -1.19252 -1.38553 0 0 0
1.22824 1.75073 -0.311277 0.0658578 -1.42006 -2.34072 0 0 0
1.38617 1.86624 0.0860114 0.477248 0.265894 3.09585 0 0 0
1.40911 2.27242 0.0551465 0.267081 0.237051 1.99787 0 0 0
1.89777 2.29767 0.612772 -0.185394 -0.456803 0.0567979 0 0 0
2.12887 2.13126 -0.0500181 -0.530984 -0.350423 1.95163 0 0 0
2.10005 1.53243 -0.509604 -0.608289 0.466143 1.0619 0 0 0
1.59058 1.09023 -0.257693 -0.295191 -0.647411 -1.66835 0 0 0
1.17271 1.34251 0.077872 0.516065 -0.716895 0.0655413 0 0 0
1.38465 1.67132 0.36497 -0.163117 0.931609 0.534145 0 0 0
1.43121 1.89906 -0.148691 0.216588 0.0980344 -0.373584 0 0 0
1.2242 2.10784 -0.492425 -0.0789625 -0.132181 0.136777 0 0 0
1.09484 2.02156 -0.0730048 -0.183173 1.70749 -1.05693 0 0 0
1.19124 1.50751 -0.14994 -0.300329 0.183316 0.877052 0 0 0
1.21931 1.65486 0.385424 0.284521 0.75419 0.376232 0 0 0
1.73562 1.8137 0.360279 0.631595 0.0900047 0.646924 0 0 0
1.95939 2.27786 0.0374438 0.175112 0.183922 1.44228 0 0 0
1.87328 2.44852 -0.359071 -0.0515569 2.13566 1.56195 0 0 0
1.54821 2.00345 -0.444135 -0.279539 1.96145 0.299972 0 0 0
1.38727 1.78925 -0.142988 -0.00276835 0.418579 -0.178058 0 0 0
1.76983 1.77548 0.296181 -0.408047 0.831876 -1.80012 0 0 0
1.87764 1.45753 0.129549 -0.234907 -0.533134 -1.17616 0 0 0
1.86794 1.36509 -0.0802523 0.190907 0.724962 0.824394 0 0 0
1.53907 1.48281 -0.333603 0.346583 1.37887 -0.602525 0 0 0
1.33849 1.74009 -0.163531 0.303542 -0.113828 1.08342 0 0 0
1.3693 2.05258 0.21707 0.307321 1.00739 -0.515468 0 0 0
1.37429 2.14157 0.161988 -0.188258 -1.9101 -0.0576745 0 0 0
1.53337 1.8617 -0.0615833 -0.00136011 1.42376 -0.223751 0 0 0
1.47244 1.86862 -0.145363 -0.183204 -0.647427 0.818866 0 0 0
